id_hotel2,nombre_hotel,estrellas,precio_noche
hotel_08,Hotel Jardines del Rey,1.0,339.13
hotel_03,Hotel Brisas del Mar,1.0,51.66
hotel_14,Hotel Los Almendros,1.0,341.91
hotel_20,Hotel Maravilla Real,5.0,429.35
hotel_17,Hotel Rincón Sereno,5.0,111.09
hotel_10,Gran Hotel Madrid,3.0,331.22
hotel_05,Hotel Puerta del Cielo,1.0,419.96
hotel_18,Hotel Vista Alegre,3.0,472.56
hotel_14,Hotel Los Almendros,1.0,176.29
hotel_05,Hotel Puerta del Cielo,3.0,83.79
hotel_02,Hotel Monte Verde,2.0,491.55
hotel_07,Palacio del Sol,3.0,321.3
hotel_02,Hotel Monte Verde,1.0,395.59
hotel_06,Hotel Encanto Real,2.0,311.99
hotel_04,Hotel Camino del Sol,5.0,428.65
hotel_04,Hotel Camino del Sol,5.0,415.2
hotel_04,Hotel Camino del Sol,3.0,183.73
hotel_10,Gran Hotel Madrid,3.0,388.53
hotel_02,Hotel Monte Verde,3.0,91.83
hotel_11,Hotel Torre Dorada,1.0,80.93
hotel_03,Hotel Brisas del Mar,4.0,69.13
hotel_04,Hotel Camino del Sol,2.0,121.45
hotel_11,Hotel Torre Dorada,1.0,133.3
hotel_18,Hotel Vista Alegre,2.0,261.63
hotel_14,Hotel Los Almendros,1.0,157.35
hotel_14,Hotel Los Almendros,2.0,157.05
hotel_20,Hotel Maravilla Real,3.0,136.6
hotel_14,Hotel Los Almendros,5.0,488.16
hotel_07,Palacio del Sol,4.0,327.36
hotel_08,Hotel Jardines del Rey,3.0,232.49
hotel_11,Hotel Torre Dorada,1.0,132.95
hotel_10,Gran Hotel Madrid,2.0,109.59
hotel_18,Hotel Vista Alegre,2.0,357.82
hotel_08,Hotel Jardines del Rey,1.0,308.55
hotel_02,Hotel Monte Verde,2.0,236.0
hotel_07,Palacio del Sol,3.0,375.93
hotel_20,Hotel Maravilla Real,3.0,220.42
hotel_18,Hotel Vista Alegre,2.0,435.98
hotel_19,Hotel Costa Azul,4.0,441.47
hotel_16,Hotel Mirador Real,1.0,246.84
hotel_10,Gran Hotel Madrid,4.0,77.62
hotel_05,Hotel Puerta del Cielo,2.0,236.02
hotel_15,Hotel Sol y Luna,4.0,241.76
hotel_12,Hotel Palacio Imperial,3.0,79.37
hotel_16,Hotel Mirador Real,4.0,252.19
hotel_19,Hotel Costa Azul,4.0,122.2
hotel_17,Hotel Rincón Sereno,4.0,401.44
hotel_18,Hotel Vista Alegre,1.0,279.35
hotel_07,Palacio del Sol,3.0,284.9
hotel_13,Hotel Luz de Madrid,1.0,409.75
hotel_20,Hotel Maravilla Real,1.0,332.37
hotel_04,Hotel Camino del Sol,4.0,197.31
hotel_09,Hotel Las Estrellas,1.0,266.45
hotel_16,Hotel Mirador Real,5.0,363.2
hotel_11,Hotel Torre Dorada,5.0,351.42
hotel_08,Hotel Jardines del Rey,2.0,262.32
hotel_04,Hotel Camino del Sol,3.0,391.51
hotel_15,Hotel Sol y Luna,1.0,480.87
hotel_08,Hotel Jardines del Rey,4.0,439.94
hotel_18,Hotel Vista Alegre,2.0,248.57
hotel_10,Gran Hotel Madrid,3.0,216.88
hotel_16,Hotel Mirador Real,5.0,234.1
hotel_07,Palacio del Sol,1.0,465.6
hotel_04,Hotel Camino del Sol,2.0,360.04
hotel_02,Hotel Monte Verde,1.0,408.07
hotel_11,Hotel Torre Dorada,3.0,153.19
hotel_04,Hotel Camino del Sol,2.0,388.99
hotel_11,Hotel Torre Dorada,1.0,491.31
hotel_09,Hotel Las Estrellas,2.0,127.42
hotel_10,Gran Hotel Madrid,4.0,182.74
hotel_08,Hotel Jardines del Rey,3.0,64.16
hotel_09,Hotel Las Estrellas,4.0,359.55
hotel_04,Hotel Camino del Sol,2.0,218.53
hotel_08,Hotel Jardines del Rey,1.0,393.98
hotel_09,Hotel Las Estrellas,3.0,245.57
hotel_12,Hotel Palacio Imperial,2.0,492.97
hotel_12,Hotel Palacio Imperial,4.0,147.0
hotel_08,Hotel Jardines del Rey,1.0,192.07
hotel_04,Hotel Camino del Sol,4.0,218.98
hotel_11,Hotel Torre Dorada,2.0,227.56
hotel_19,Hotel Costa Azul,2.0,292.55
hotel_04,Hotel Camino del Sol,1.0,278.78
hotel_20,Hotel Maravilla Real,5.0,87.6
hotel_18,Hotel Vista Alegre,2.0,199.42
hotel_08,Hotel Jardines del Rey,2.0,432.6
hotel_06,Hotel Encanto Real,5.0,364.44
hotel_04,Hotel Camino del Sol,1.0,82.14
hotel_16,Hotel Mirador Real,3.0,257.39
hotel_15,Hotel Sol y Luna,1.0,398.88
hotel_11,Hotel Torre Dorada,1.0,390.89
hotel_07,Palacio del Sol,4.0,266.34
hotel_10,Gran Hotel Madrid,5.0,341.39
hotel_02,Hotel Monte Verde,4.0,494.77
hotel_06,Hotel Encanto Real,5.0,167.35
hotel_17,Hotel Rincón Sereno,5.0,264.54
hotel_05,Hotel Puerta del Cielo,5.0,117.75
hotel_17,Hotel Rincón Sereno,1.0,191.34
hotel_10,Gran Hotel Madrid,1.0,61.8
hotel_06,Hotel Encanto Real,3.0,336.49
hotel_13,Hotel Luz de Madrid,4.0,288.51
hotel_16,Hotel Mirador Real,5.0,235.83
hotel_10,Gran Hotel Madrid,3.0,216.29
hotel_13,Hotel Luz de Madrid,1.0,403.3
hotel_10,Gran Hotel Madrid,4.0,331.25
hotel_04,Hotel Camino del Sol,4.0,320.94
hotel_10,Gran Hotel Madrid,3.0,106.59
hotel_16,Hotel Mirador Real,5.0,439.35
hotel_15,Hotel Sol y Luna,3.0,461.85
hotel_09,Hotel Las Estrellas,5.0,482.96
hotel_19,Hotel Costa Azul,5.0,446.19
hotel_13,Hotel Luz de Madrid,3.0,341.47
hotel_05,Hotel Puerta del Cielo,4.0,284.77
hotel_14,Hotel Los Almendros,2.0,159.21
hotel_05,Hotel Puerta del Cielo,3.0,146.23
hotel_13,Hotel Luz de Madrid,2.0,181.22
hotel_10,Gran Hotel Madrid,2.0,439.81
hotel_03,Hotel Brisas del Mar,3.0,374.5
hotel_15,Hotel Sol y Luna,1.0,182.21
hotel_16,Hotel Mirador Real,3.0,235.03
hotel_07,Palacio del Sol,3.0,397.41
hotel_16,Hotel Mirador Real,3.0,423.68
hotel_10,Gran Hotel Madrid,3.0,259.55
hotel_08,Hotel Jardines del Rey,3.0,462.41
hotel_02,Hotel Monte Verde,1.0,165.96
hotel_07,Palacio del Sol,1.0,413.01
hotel_07,Palacio del Sol,5.0,374.55
hotel_06,Hotel Encanto Real,2.0,158.48
hotel_02,Hotel Monte Verde,2.0,232.24
hotel_06,Hotel Encanto Real,1.0,434.66
hotel_02,Hotel Monte Verde,4.0,391.27
hotel_04,Hotel Camino del Sol,5.0,436.26
hotel_08,Hotel Jardines del Rey,1.0,460.17
hotel_02,Hotel Monte Verde,4.0,313.73
hotel_20,Hotel Maravilla Real,1.0,426.91
hotel_17,Hotel Rincón Sereno,3.0,200.22
hotel_14,Hotel Los Almendros,1.0,482.16
hotel_03,Hotel Brisas del Mar,2.0,324.37
hotel_06,Hotel Encanto Real,1.0,190.04
hotel_05,Hotel Puerta del Cielo,2.0,98.98
hotel_15,Hotel Sol y Luna,5.0,264.8
hotel_09,Hotel Las Estrellas,2.0,137.61
hotel_19,Hotel Costa Azul,4.0,116.54
hotel_06,Hotel Encanto Real,3.0,238.21
hotel_10,Gran Hotel Madrid,3.0,291.24
hotel_13,Hotel Luz de Madrid,4.0,271.56
hotel_07,Palacio del Sol,2.0,362.15
hotel_10,Gran Hotel Madrid,5.0,474.72
hotel_06,Hotel Encanto Real,1.0,225.76
hotel_08,Hotel Jardines del Rey,1.0,473.13
hotel_20,Hotel Maravilla Real,5.0,417.82
hotel_17,Hotel Rincón Sereno,4.0,98.94
hotel_05,Hotel Puerta del Cielo,1.0,424.12
hotel_15,Hotel Sol y Luna,5.0,453.35
hotel_04,Hotel Camino del Sol,5.0,156.83
hotel_03,Hotel Brisas del Mar,5.0,145.37
hotel_03,Hotel Brisas del Mar,4.0,96.1
hotel_10,Gran Hotel Madrid,5.0,322.55
hotel_06,Hotel Encanto Real,3.0,311.37
hotel_12,Hotel Palacio Imperial,3.0,470.72
hotel_11,Hotel Torre Dorada,5.0,231.27
hotel_11,Hotel Torre Dorada,4.0,394.97
hotel_12,Hotel Palacio Imperial,1.0,338.78
hotel_03,Hotel Brisas del Mar,5.0,115.32
hotel_02,Hotel Monte Verde,5.0,161.68
hotel_05,Hotel Puerta del Cielo,5.0,397.52
hotel_07,Palacio del Sol,2.0,450.73
hotel_14,Hotel Los Almendros,4.0,401.23
hotel_15,Hotel Sol y Luna,5.0,233.51
hotel_12,Hotel Palacio Imperial,4.0,338.1
hotel_09,Hotel Las Estrellas,2.0,338.86
hotel_20,Hotel Maravilla Real,2.0,342.58
hotel_05,Hotel Puerta del Cielo,1.0,390.65
hotel_07,Palacio del Sol,2.0,449.27
hotel_02,Hotel Monte Verde,1.0,324.49
hotel_03,Hotel Brisas del Mar,5.0,315.72
hotel_06,Hotel Encanto Real,5.0,347.4
hotel_06,Hotel Encanto Real,2.0,205.11
hotel_07,Palacio del Sol,2.0,413.92
hotel_07,Palacio del Sol,3.0,201.57
hotel_11,Hotel Torre Dorada,3.0,117.02
hotel_10,Gran Hotel Madrid,1.0,331.71
hotel_19,Hotel Costa Azul,1.0,265.28
hotel_13,Hotel Luz de Madrid,1.0,320.17
hotel_13,Hotel Luz de Madrid,5.0,425.16
hotel_02,Hotel Monte Verde,1.0,350.73
hotel_10,Gran Hotel Madrid,5.0,218.83
hotel_06,Hotel Encanto Real,3.0,
hotel_20,Hotel Maravilla Real,2.0,398.13
hotel_18,Hotel Vista Alegre,1.0,338.92
hotel_16,Hotel Mirador Real,1.0,336.87
hotel_05,Hotel Puerta del Cielo,4.0,249.2
hotel_14,Hotel Los Almendros,2.0,393.32
hotel_06,Hotel Encanto Real,4.0,58.75
hotel_09,Hotel Las Estrellas,5.0,465.38
hotel_04,Hotel Camino del Sol,3.0,471.45
hotel_12,Hotel Palacio Imperial,2.0,139.29
hotel_02,Hotel Monte Verde,3.0,479.38
hotel_13,Hotel Luz de Madrid,1.0,141.17
hotel_08,Hotel Jardines del Rey,2.0,258.9
hotel_15,Hotel Sol y Luna,4.0,321.31
hotel_11,Hotel Torre Dorada,3.0,273.08
hotel_06,Hotel Encanto Real,5.0,148.2
hotel_09,Hotel Las Estrellas,5.0,316.64
hotel_05,Hotel Puerta del Cielo,5.0,438.85
hotel_10,Gran Hotel Madrid,2.0,178.13
hotel_04,Hotel Camino del Sol,1.0,229.25
hotel_09,Hotel Las Estrellas,1.0,126.63
hotel_17,Hotel Rincón Sereno,5.0,337.57
hotel_08,Hotel Jardines del Rey,3.0,96.04
hotel_04,Hotel Camino del Sol,3.0,127.22
hotel_12,Hotel Palacio Imperial,2.0,402.97
hotel_20,Hotel Maravilla Real,2.0,444.48
hotel_02,Hotel Monte Verde,2.0,233.78
hotel_15,Hotel Sol y Luna,4.0,481.89
hotel_14,Hotel Los Almendros,4.0,295.06
hotel_10,Gran Hotel Madrid,4.0,254.1
hotel_13,Hotel Luz de Madrid,5.0,156.17
hotel_15,Hotel Sol y Luna,3.0,437.04
hotel_06,Hotel Encanto Real,2.0,293.27
hotel_03,Hotel Brisas del Mar,1.0,355.43
hotel_07,Palacio del Sol,3.0,494.98
hotel_20,Hotel Maravilla Real,2.0,379.61
hotel_11,Hotel Torre Dorada,4.0,112.42
hotel_04,Hotel Camino del Sol,3.0,300.88
hotel_15,Hotel Sol y Luna,2.0,402.5
hotel_10,Gran Hotel Madrid,5.0,432.88
hotel_04,Hotel Camino del Sol,4.0,348.03
hotel_05,Hotel Puerta del Cielo,2.0,278.3
hotel_06,Hotel Encanto Real,3.0,333.27
hotel_10,Gran Hotel Madrid,4.0,483.08
hotel_04,Hotel Camino del Sol,4.0,155.87
hotel_09,Hotel Las Estrellas,1.0,138.18
hotel_06,Hotel Encanto Real,5.0,173.7
hotel_04,Hotel Camino del Sol,4.0,272.69
hotel_11,Hotel Torre Dorada,4.0,435.65
hotel_08,Hotel Jardines del Rey,4.0,282.24
hotel_04,Hotel Camino del Sol,3.0,405.73
hotel_09,Hotel Las Estrellas,2.0,229.36
hotel_03,Hotel Brisas del Mar,4.0,348.6
hotel_15,Hotel Sol y Luna,1.0,306.13
hotel_20,Hotel Maravilla Real,4.0,132.14
hotel_03,Hotel Brisas del Mar,5.0,138.24
hotel_11,Hotel Torre Dorada,3.0,357.58
hotel_11,Hotel Torre Dorada,1.0,482.2
hotel_02,Hotel Monte Verde,2.0,167.32
hotel_17,Hotel Rincón Sereno,2.0,375.08
hotel_11,Hotel Torre Dorada,2.0,225.07
hotel_19,Hotel Costa Azul,3.0,149.73
hotel_20,Hotel Maravilla Real,1.0,150.59
hotel_15,Hotel Sol y Luna,4.0,216.14
hotel_04,Hotel Camino del Sol,3.0,477.3
hotel_05,Hotel Puerta del Cielo,3.0,390.18
hotel_07,Palacio del Sol,5.0,187.97
hotel_07,Palacio del Sol,4.0,466.83
hotel_20,Hotel Maravilla Real,3.0,71.09
hotel_06,Hotel Encanto Real,3.0,407.04
hotel_05,Hotel Puerta del Cielo,4.0,89.68
hotel_09,Hotel Las Estrellas,3.0,147.46
hotel_17,Hotel Rincón Sereno,5.0,417.88
hotel_16,Hotel Mirador Real,2.0,481.9
hotel_06,Hotel Encanto Real,1.0,477.66
hotel_20,Hotel Maravilla Real,1.0,255.47
hotel_10,Gran Hotel Madrid,5.0,262.79
hotel_15,Hotel Sol y Luna,3.0,390.98
hotel_20,Hotel Maravilla Real,5.0,430.11
hotel_18,Hotel Vista Alegre,3.0,230.98
hotel_02,Hotel Monte Verde,5.0,76.26
hotel_05,Hotel Puerta del Cielo,2.0,248.98
hotel_16,Hotel Mirador Real,5.0,492.41
hotel_02,Hotel Monte Verde,5.0,408.46
hotel_07,Palacio del Sol,1.0,107.99
hotel_15,Hotel Sol y Luna,2.0,493.41
hotel_10,Gran Hotel Madrid,2.0,447.11
hotel_11,Hotel Torre Dorada,2.0,337.61
hotel_07,Palacio del Sol,3.0,109.0
hotel_02,Hotel Monte Verde,3.0,143.74
hotel_14,Hotel Los Almendros,5.0,141.83
hotel_20,Hotel Maravilla Real,5.0,177.95
hotel_17,Hotel Rincón Sereno,2.0,313.89
hotel_12,Hotel Palacio Imperial,3.0,240.37
hotel_18,Hotel Vista Alegre,3.0,386.1
hotel_06,Hotel Encanto Real,5.0,179.55
hotel_07,Palacio del Sol,2.0,413.47
hotel_18,Hotel Vista Alegre,1.0,106.82
hotel_06,Hotel Encanto Real,5.0,382.22
hotel_08,Hotel Jardines del Rey,5.0,270.28
hotel_17,Hotel Rincón Sereno,4.0,289.62
hotel_09,Hotel Las Estrellas,2.0,349.31
hotel_16,Hotel Mirador Real,3.0,258.91
hotel_13,Hotel Luz de Madrid,2.0,267.72
hotel_06,Hotel Encanto Real,5.0,196.44
hotel_04,Hotel Camino del Sol,2.0,222.08
hotel_09,Hotel Las Estrellas,4.0,73.88
hotel_08,Hotel Jardines del Rey,2.0,255.72
hotel_09,Hotel Las Estrellas,1.0,344.92
hotel_11,Hotel Torre Dorada,5.0,119.83
hotel_07,Palacio del Sol,4.0,446.69
hotel_19,Hotel Costa Azul,5.0,338.15
hotel_02,Hotel Monte Verde,3.0,453.51
hotel_04,Hotel Camino del Sol,2.0,405.2
hotel_07,Palacio del Sol,4.0,170.04
hotel_17,Hotel Rincón Sereno,2.0,381.69
hotel_15,Hotel Sol y Luna,5.0,180.42
hotel_07,Palacio del Sol,2.0,325.04
hotel_09,Hotel Las Estrellas,4.0,134.05
hotel_12,Hotel Palacio Imperial,5.0,198.99
hotel_02,Hotel Monte Verde,2.0,368.55
hotel_20,Hotel Maravilla Real,2.0,475.6
hotel_07,Palacio del Sol,2.0,415.53
hotel_10,Gran Hotel Madrid,5.0,378.13
hotel_16,Hotel Mirador Real,5.0,447.51
hotel_11,Hotel Torre Dorada,4.0,277.65
hotel_03,Hotel Brisas del Mar,5.0,361.98
hotel_13,Hotel Luz de Madrid,1.0,336.83
hotel_05,Hotel Puerta del Cielo,2.0,57.79
hotel_11,Hotel Torre Dorada,3.0,434.82
hotel_09,Hotel Las Estrellas,2.0,206.09
hotel_06,Hotel Encanto Real,1.0,454.33
hotel_15,Hotel Sol y Luna,1.0,387.17
hotel_20,Hotel Maravilla Real,2.0,174.72
hotel_17,Hotel Rincón Sereno,1.0,309.44
hotel_07,Palacio del Sol,2.0,274.93
hotel_09,Hotel Las Estrellas,1.0,101.99
hotel_18,Hotel Vista Alegre,1.0,259.94
hotel_13,Hotel Luz de Madrid,4.0,102.16
hotel_10,Gran Hotel Madrid,4.0,68.82
hotel_20,Hotel Maravilla Real,4.0,347.76
hotel_08,Hotel Jardines del Rey,1.0,466.46
hotel_02,Hotel Monte Verde,2.0,244.14
hotel_05,Hotel Puerta del Cielo,2.0,96.62
hotel_04,Hotel Camino del Sol,4.0,60.21
hotel_15,Hotel Sol y Luna,5.0,464.86
hotel_05,Hotel Puerta del Cielo,4.0,117.55
hotel_03,Hotel Brisas del Mar,3.0,365.27
hotel_07,Palacio del Sol,2.0,420.56
hotel_08,Hotel Jardines del Rey,4.0,113.84
hotel_03,Hotel Brisas del Mar,4.0,196.98
hotel_15,Hotel Sol y Luna,3.0,145.4
hotel_17,Hotel Rincón Sereno,1.0,61.53
hotel_17,Hotel Rincón Sereno,2.0,326.4
hotel_10,Gran Hotel Madrid,4.0,77.13
hotel_11,Hotel Torre Dorada,1.0,244.04
hotel_05,Hotel Puerta del Cielo,5.0,106.91
hotel_09,Hotel Las Estrellas,1.0,167.47
hotel_07,Palacio del Sol,1.0,162.35
hotel_12,Hotel Palacio Imperial,3.0,303.98
hotel_11,Hotel Torre Dorada,3.0,216.89
hotel_19,Hotel Costa Azul,3.0,429.57
hotel_16,Hotel Mirador Real,4.0,111.58
hotel_10,Gran Hotel Madrid,1.0,69.85
hotel_08,Hotel Jardines del Rey,1.0,105.18
hotel_12,Hotel Palacio Imperial,4.0,153.42
hotel_14,Hotel Los Almendros,5.0,270.03
hotel_03,Hotel Brisas del Mar,4.0,282.57
hotel_07,Palacio del Sol,3.0,63.71
hotel_20,Hotel Maravilla Real,1.0,87.99
hotel_12,Hotel Palacio Imperial,2.0,160.92
hotel_05,Hotel Puerta del Cielo,3.0,415.84
hotel_08,Hotel Jardines del Rey,4.0,271.4
hotel_09,Hotel Las Estrellas,3.0,304.3
hotel_12,Hotel Palacio Imperial,4.0,354.35
hotel_04,Hotel Camino del Sol,1.0,142.04
hotel_12,Hotel Palacio Imperial,3.0,120.45
hotel_20,Hotel Maravilla Real,2.0,313.31
hotel_16,Hotel Mirador Real,4.0,64.43
hotel_02,Hotel Monte Verde,5.0,189.76
hotel_10,Gran Hotel Madrid,4.0,407.79
hotel_16,Hotel Mirador Real,5.0,66.8
hotel_11,Hotel Torre Dorada,3.0,419.24
hotel_06,Hotel Encanto Real,3.0,162.17
hotel_20,Hotel Maravilla Real,1.0,164.97
hotel_17,Hotel Rincón Sereno,4.0,340.95
hotel_19,Hotel Costa Azul,1.0,495.35
hotel_07,Palacio del Sol,4.0,247.55
hotel_07,Palacio del Sol,4.0,387.45
hotel_17,Hotel Rincón Sereno,3.0,116.79
hotel_16,Hotel Mirador Real,2.0,265.94
hotel_14,Hotel Los Almendros,2.0,392.98
hotel_07,Palacio del Sol,5.0,312.28
hotel_16,Hotel Mirador Real,2.0,80.14
hotel_20,Hotel Maravilla Real,4.0,260.26
hotel_07,Palacio del Sol,1.0,429.9
hotel_06,Hotel Encanto Real,2.0,474.66
hotel_20,Hotel Maravilla Real,5.0,280.82
hotel_06,Hotel Encanto Real,4.0,453.84
hotel_05,Hotel Puerta del Cielo,5.0,331.67
hotel_16,Hotel Mirador Real,3.0,467.62
hotel_12,Hotel Palacio Imperial,3.0,391.01
hotel_20,Hotel Maravilla Real,3.0,492.28
hotel_10,Gran Hotel Madrid,1.0,292.58
hotel_02,Hotel Monte Verde,4.0,238.44
hotel_13,Hotel Luz de Madrid,1.0,88.3
hotel_17,Hotel Rincón Sereno,5.0,279.89
hotel_14,Hotel Los Almendros,5.0,319.95
hotel_13,Hotel Luz de Madrid,5.0,258.5
hotel_10,Gran Hotel Madrid,3.0,349.05
hotel_07,Palacio del Sol,3.0,153.19
hotel_14,Hotel Los Almendros,1.0,405.54
hotel_04,Hotel Camino del Sol,2.0,272.45
hotel_04,Hotel Camino del Sol,5.0,353.38
hotel_12,Hotel Palacio Imperial,5.0,400.55
hotel_14,Hotel Los Almendros,3.0,337.99
hotel_19,Hotel Costa Azul,3.0,222.67
hotel_12,Hotel Palacio Imperial,5.0,61.52
hotel_18,Hotel Vista Alegre,5.0,249.77
hotel_03,Hotel Brisas del Mar,5.0,114.04
hotel_18,Hotel Vista Alegre,1.0,294.17
hotel_19,Hotel Costa Azul,3.0,482.06
hotel_19,Hotel Costa Azul,5.0,363.5
hotel_16,Hotel Mirador Real,4.0,111.85
hotel_06,Hotel Encanto Real,1.0,59.91
hotel_07,Palacio del Sol,5.0,499.41
hotel_08,Hotel Jardines del Rey,4.0,499.35
hotel_14,Hotel Los Almendros,1.0,263.79
hotel_16,Hotel Mirador Real,3.0,
hotel_15,Hotel Sol y Luna,2.0,230.26
hotel_17,Hotel Rincón Sereno,2.0,387.7
hotel_08,Hotel Jardines del Rey,3.0,342.62
hotel_17,Hotel Rincón Sereno,4.0,430.3
hotel_16,Hotel Mirador Real,5.0,107.04
hotel_15,Hotel Sol y Luna,4.0,296.01
hotel_16,Hotel Mirador Real,1.0,115.45
hotel_07,Palacio del Sol,2.0,282.63
hotel_16,Hotel Mirador Real,5.0,331.96
hotel_04,Hotel Camino del Sol,4.0,363.41
hotel_05,Hotel Puerta del Cielo,1.0,221.51
hotel_02,Hotel Monte Verde,1.0,167.54
hotel_17,Hotel Rincón Sereno,3.0,430.16
hotel_10,Gran Hotel Madrid,3.0,450.11
hotel_10,Gran Hotel Madrid,2.0,85.36
hotel_04,Hotel Camino del Sol,4.0,388.71
hotel_18,Hotel Vista Alegre,1.0,161.84
hotel_10,Gran Hotel Madrid,4.0,197.43
hotel_11,Hotel Torre Dorada,3.0,61.14
hotel_11,Hotel Torre Dorada,3.0,288.65
hotel_13,Hotel Luz de Madrid,3.0,464.22
hotel_02,Hotel Monte Verde,4.0,234.7
hotel_05,Hotel Puerta del Cielo,3.0,419.08
hotel_12,Hotel Palacio Imperial,3.0,270.5
hotel_05,Hotel Puerta del Cielo,3.0,307.03
hotel_15,Hotel Sol y Luna,4.0,401.56
hotel_13,Hotel Luz de Madrid,2.0,409.51
hotel_02,Hotel Monte Verde,3.0,396.68
hotel_03,Hotel Brisas del Mar,2.0,334.67
hotel_14,Hotel Los Almendros,2.0,362.65
hotel_05,Hotel Puerta del Cielo,2.0,128.7
hotel_02,Hotel Monte Verde,5.0,110.44
hotel_09,Hotel Las Estrellas,3.0,96.64
hotel_20,Hotel Maravilla Real,3.0,91.53
hotel_10,Gran Hotel Madrid,1.0,337.73
hotel_17,Hotel Rincón Sereno,5.0,56.75
hotel_17,Hotel Rincón Sereno,5.0,266.53
hotel_03,Hotel Brisas del Mar,4.0,317.98
hotel_14,Hotel Los Almendros,3.0,497.39
hotel_07,Palacio del Sol,2.0,116.26
hotel_17,Hotel Rincón Sereno,3.0,163.04
hotel_13,Hotel Luz de Madrid,5.0,363.39
hotel_09,Hotel Las Estrellas,3.0,207.65
hotel_18,Hotel Vista Alegre,1.0,128.66
hotel_16,Hotel Mirador Real,3.0,195.92
hotel_14,Hotel Los Almendros,3.0,71.21
hotel_12,Hotel Palacio Imperial,3.0,178.33
hotel_18,Hotel Vista Alegre,4.0,475.0
hotel_17,Hotel Rincón Sereno,5.0,326.64
hotel_13,Hotel Luz de Madrid,2.0,252.83
hotel_09,Hotel Las Estrellas,4.0,340.27
hotel_04,Hotel Camino del Sol,5.0,440.41
hotel_17,Hotel Rincón Sereno,3.0,418.83
hotel_19,Hotel Costa Azul,3.0,64.93
hotel_16,Hotel Mirador Real,5.0,423.37
hotel_05,Hotel Puerta del Cielo,1.0,431.49
hotel_13,Hotel Luz de Madrid,4.0,81.1
hotel_06,Hotel Encanto Real,4.0,281.37
hotel_16,Hotel Mirador Real,3.0,175.47
hotel_04,Hotel Camino del Sol,2.0,74.06
hotel_08,Hotel Jardines del Rey,4.0,263.79
hotel_02,Hotel Monte Verde,2.0,98.21
hotel_12,Hotel Palacio Imperial,5.0,116.18
hotel_13,Hotel Luz de Madrid,5.0,443.35
hotel_20,Hotel Maravilla Real,5.0,494.67
hotel_02,Hotel Monte Verde,4.0,496.93
hotel_07,Palacio del Sol,3.0,426.87
hotel_06,Hotel Encanto Real,5.0,154.64
hotel_09,Hotel Las Estrellas,3.0,369.7
hotel_19,Hotel Costa Azul,5.0,424.23
hotel_11,Hotel Torre Dorada,1.0,155.95
hotel_04,Hotel Camino del Sol,4.0,493.39
hotel_20,Hotel Maravilla Real,1.0,282.68
hotel_09,Hotel Las Estrellas,2.0,465.85
hotel_15,Hotel Sol y Luna,1.0,153.5
hotel_14,Hotel Los Almendros,4.0,223.66
hotel_04,Hotel Camino del Sol,4.0,278.56
hotel_06,Hotel Encanto Real,3.0,55.03
hotel_05,Hotel Puerta del Cielo,1.0,408.58
hotel_05,Hotel Puerta del Cielo,3.0,453.97
hotel_10,Gran Hotel Madrid,4.0,279.64
hotel_05,Hotel Puerta del Cielo,4.0,137.73
hotel_07,Palacio del Sol,1.0,192.37
hotel_13,Hotel Luz de Madrid,2.0,425.88
hotel_11,Hotel Torre Dorada,4.0,478.61
hotel_10,Gran Hotel Madrid,4.0,199.12
hotel_06,Hotel Encanto Real,1.0,170.89
hotel_05,Hotel Puerta del Cielo,1.0,462.25
hotel_15,Hotel Sol y Luna,4.0,494.04
hotel_11,Hotel Torre Dorada,3.0,229.46
hotel_15,Hotel Sol y Luna,3.0,68.87
hotel_05,Hotel Puerta del Cielo,5.0,296.7
hotel_11,Hotel Torre Dorada,5.0,376.52
hotel_15,Hotel Sol y Luna,5.0,323.11
hotel_20,Hotel Maravilla Real,5.0,301.1
hotel_17,Hotel Rincón Sereno,5.0,497.74
hotel_11,Hotel Torre Dorada,4.0,216.94
hotel_11,Hotel Torre Dorada,4.0,429.74
hotel_19,Hotel Costa Azul,2.0,361.94
hotel_03,Hotel Brisas del Mar,4.0,109.71
hotel_09,Hotel Las Estrellas,4.0,423.96
hotel_15,Hotel Sol y Luna,5.0,298.97
hotel_12,Hotel Palacio Imperial,3.0,473.33
hotel_07,Palacio del Sol,4.0,487.17
hotel_18,Hotel Vista Alegre,4.0,367.72
hotel_04,Hotel Camino del Sol,2.0,93.45
hotel_14,Hotel Los Almendros,3.0,472.97
hotel_17,Hotel Rincón Sereno,3.0,321.41
hotel_16,Hotel Mirador Real,3.0,252.17
hotel_04,Hotel Camino del Sol,3.0,97.35
hotel_10,Gran Hotel Madrid,3.0,268.74
hotel_11,Hotel Torre Dorada,2.0,106.88
hotel_10,Gran Hotel Madrid,1.0,472.13
hotel_02,Hotel Monte Verde,4.0,466.39
hotel_08,Hotel Jardines del Rey,2.0,256.7
hotel_04,Hotel Camino del Sol,5.0,276.38
hotel_06,Hotel Encanto Real,4.0,52.27
hotel_12,Hotel Palacio Imperial,2.0,359.97
hotel_04,Hotel Camino del Sol,3.0,82.61
hotel_04,Hotel Camino del Sol,1.0,403.83
hotel_15,Hotel Sol y Luna,5.0,217.3
hotel_07,Palacio del Sol,1.0,448.65
hotel_10,Gran Hotel Madrid,3.0,86.38
hotel_11,Hotel Torre Dorada,2.0,73.95
hotel_14,Hotel Los Almendros,5.0,258.06
